event_id,timestamp,source,event_type,severity,user_id,device_id,src_ip,event_location,authentication_result,process_name,alert_status,analyst_decision,quality_flags,user_department,user_role,employment_status,privileged_account,user_location,asset_hostname,asset_type,asset_department,asset_owner,asset_criticality,operating_system
AUTH004561,2026-03-09 08:56:00,AUTHENTICATION,MFA_CHALLENGE,LOW,U0192,D0133,10.25.59.175,Toulouse,SUCCESS,,,,,Regions,Director,ACTIVE,NO,Lyon,PHF-VM-0133,Desktop,Direction,RH,CRITICAL,macOS 14
AUTH004775,2026-03-09 08:58:00,AUTHENTICATION,LOGIN,LOW,U9003,D0191,10.45.107.249,Lille,SUCCESS,,,,UNKNOWN_USER_REF,,,,,,PHF-VM-0191,Laptop,Communication,Regions,LOW,macOS 14
EDR001731,2026-03-09 09:12:52,EDR,Credential Access,CRITICAL,U0239,D0014,,,,rundll32.exe,Closed,TRUE_POSITIVE,,RH,Technician,ACTIVE,NO,Nantes,PHF-WS-0014,Server,Juridique,IT,CRITICAL,Windows Server 2022
AUTH001299,2026-03-09 09:19:22,AUTHENTICATION,VPN_CONNECT,LOW,U0109,D0187,10.25.28.230,Lille,SUCCESS,,,,,Juridique,Assistant,ACTIVE,NO,Bordeaux,PHF-SRV-0187,Desktop,Finance,IT,HIGH,Windows Server 2019
AUTH003300,2026-03-09 09:20:36,AUTHENTICATION,LOGOUT,LOW,U0234,D0138,10.20.163.198,Marseille,SUCCESS,,,,,Regions,Assistant,ACTIVE,NO,Lille,PHF-SRV-0138,Mobile,Finance,,MEDIUM,Ubuntu 22.04
AUTH001731,2026-03-09 09:21:07,AUTHENTICATION,LOGOUT,MEDIUM,U0133,D0108,10.0.209.113,Toulouse,SUCCESS,,,,,Communication,Analyst,ACTIVE,NO,Paris,PHF-WS-0108,VM,IT,Finance,LOW,Windows 11
AUTH000373,2026-03-09 09:22:56,AUTHENTICATION,RDP_SESSION,MEDIUM,U0080,D0133,10.2.184.75,Paris,SUCCESS,,,,,Direction,Director,ACTIVE,NO,Bordeaux,PHF-VM-0133,Desktop,Direction,RH,CRITICAL,macOS 14
EDR000391,2026-03-09 09:23:46,EDR,PUP Detected,MEDIUM,U0336,D0139,,,,python.exe,Open,,NOT_REVIEWED,RH,Manager,ACTIVE,NO,Toulouse,PHF-LT-0139,Server,Juridique,Finance,LOW,Windows Server 2019
AUTH002984,2026-03-09 09:27:00,AUTHENTICATION,RDP_SESSION,LOW,U0068,D0077,10.44.125.28,Bordeaux,SUCCESS,,,,,Juridique,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0077,VM,Juridique,Communication,MEDIUM,macOS 14
AUTH001992,2026-03-09 09:28:22,AUTHENTICATION,RDP_SESSION,MEDIUM,U0325,D0162,10.31.158.10,Lyon,SUCCESS,,,,,Communication,Coordinator,ACTIVE,NO,Lille,PHF-WS-0162,Desktop,RH,Juridique,,Ubuntu 22.04
EDR001696,2026-03-09 09:35:17,EDR,Ransomware Behaviour,CRITICAL,U0090,D0090,,,,chrome.exe,In Progress,NEEDS_INVESTIGATION,,Regions,Manager,ACTIVE,NO,Lyon,PHF-VM-0090,VM,Finance,Communication,MEDIUM,Windows Server 2019
EDR000896,2026-03-09 09:35:25,EDR,Suspicious Process,LOW,U0074,D0036,,,,sccm_client.exe,Open,FALSE_POSITIVE,,Finance,Coordinator,ACTIVE,NO,Bordeaux,PHF-SRV-0036,Server,RH,IT,MEDIUM,Ubuntu 22.04
AUTH002640,2026-03-09 09:41:34,AUTHENTICATION,LOGOUT,MEDIUM,U0087,D0070,10.21.167.8,Lille,SUCCESS,,,,,RH,Assistant,ACTIVE,NO,Nantes,PHF-WS-0070,VM,Regions,Direction,CRITICAL,Windows 10
AUTH000283,2026-03-09 09:50:31,AUTHENTICATION,LOGIN,LOW,U0198,D0084,10.10.166.156,Bordeaux,SUCCESS,,,,,Communication,Manager,ACTIVE,NO,Marseille,PHF-VM-0084,Server,IT,Direction,MEDIUM,Windows Server 2022
AUTH000826,2026-03-09 09:54:00,AUTHENTICATION,LOGOUT,MEDIUM,U0105,D0154,10.40.12.24,Lille,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Lille,PHF-LT-0154,Mobile,Direction,Finance,HIGH,macOS 14
AUTH001972,2026-03-09 09:56:07,AUTHENTICATION,PASSWORD_CHANGE,LOW,,D0083,10.9.93.133,Marseille,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-LT-0083,Server,Juridique,Direction,HIGH,Windows Server 2019
AUTH003762,2026-03-09 09:56:46,AUTHENTICATION,VPN_CONNECT,LOW,U0200,D0014,10.44.126.206,Lille,SUCCESS,,,,,Direction,Assistant,ACTIVE,YES,Bordeaux,PHF-WS-0014,Server,Juridique,IT,CRITICAL,Windows Server 2022
AUTH001528,2026-03-09 09:57:13,AUTHENTICATION,LOGIN,LOW,U0331,D0053,10.46.28.206,Lille,SUCCESS,,,,,RH,Manager,ACTIVE,NO,Marseille,PHF-SRV-0053,Server,Juridique,Regions,MEDIUM,Windows 11
AUTH004808,2026-03-09 09:59:00,AUTHENTICATION,LOGIN,LOW,U0227,D9005,10.41.20.117,Toulouse,SUCCESS,,,,UNKNOWN_DEVICE_REF,Finance,Engineer,ACTIVE,NO,Lyon,,,,,,
AUTH001998,2026-03-09 10:00:00,AUTHENTICATION,MFA_CHALLENGE,LOW,U0017,D0153,10.14.197.114,Lyon,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-LT-0153,Server,Regions,IT,MEDIUM,Windows Server 2022
AUTH003350,2026-03-09 10:01:00,AUTHENTICATION,RDP_SESSION,LOW,U0362,D0190,10.30.97.220,Toulouse,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Paris,PHF-LT-0190,Laptop,Juridique,RH,CRITICAL,Windows Server 2022
EDR001129,2026-03-09 10:04:02,EDR,PUP Detected,LOW,U0126,D0190,,,,chrome.exe,Open,,NOT_REVIEWED,Juridique,Coordinator,ACTIVE,NO,Toulouse,PHF-LT-0190,Laptop,Juridique,RH,CRITICAL,Windows Server 2022
AUTH003117,2026-03-09 10:16:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0221,D0200,10.48.91.63,Lille,SUCCESS,,,,,Finance,Manager,ACTIVE,NO,Nantes,PHF-SRV-0200,Desktop,Finance,Communication,CRITICAL,Ubuntu 22.04
AUTH000433,2026-03-09 10:20:00,AUTHENTICATION,VPN_CONNECT,LOW,U0242,D0150,10.7.30.247,Nantes,SUCCESS,,,,,RH,Analyst,ACTIVE,NO,Toulouse,PHF-WS-0150,Mobile,Finance,Finance,MEDIUM,Ubuntu 22.04
EDR000194,2026-03-09 10:21:36,EDR,Unusual Network,HIGH,U0165,D0145,,,,outlook.exe,In Progress,FALSE_POSITIVE,,IT,Coordinator,ACTIVE,NO,Nantes,PHF-WS-0145,Mobile,RH,Direction,LOW,macOS 14
AUTH002786,2026-03-09 10:24:00,AUTHENTICATION,LOGOUT,MEDIUM,U0245,D0082,10.32.170.103,Lille,SUCCESS,,,,,RH,Assistant,ACTIVE,NO,Lille,PHF-VM-0082,VM,IT,Juridique,HIGH,Windows Server 2022
AUTH003891,2026-03-09 10:34:56,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0033,D0077,10.22.188.248,Marseille,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Marseille,PHF-LT-0077,VM,Juridique,Communication,MEDIUM,macOS 14
AUTH001980,2026-03-09 10:40:52,AUTHENTICATION,VPN_CONNECT,LOW,U0320,D0066,10.6.112.112,Toulouse,SUCCESS,,,,,Regions,Manager,ACTIVE,NO,Bordeaux,PHF-SRV-0066,Mobile,Juridique,RH,LOW,Windows 10
EDR001052,2026-03-09 10:42:20,EDR,Unusual Network,LOW,U0363,D0199,,,,chrome.exe,Closed,FALSE_POSITIVE,,RH,Analyst,ACTIVE,NO,Paris,PHF-SRV-0199,Laptop,Finance,Direction,MEDIUM,macOS 14
AUTH000801,2026-03-09 10:44:30,AUTHENTICATION,LOGIN,LOW,U0224,D0026,10.30.206.48,Lille,SUCCESS,,,,,Finance,Analyst,ACTIVE,NO,Bordeaux,PHF-VM-0026,Desktop,IT,RH,CRITICAL,Windows 11
EDR000884,2026-03-09 10:45:02,EDR,Unusual Network,LOW,U0143,D0132,,,,python.exe,Closed,FALSE_POSITIVE,,RH,Manager,INACTIVE,NO,Nantes,PHF-VM-0132,Mobile,Juridique,Regions,LOW,Windows 10
AUTH000510,2026-03-09 10:45:11,AUTHENTICATION,RDP_SESSION,MEDIUM,U0387,D0037,10.49.54.15,Toulouse,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Lyon,PHF-VM-0037,Laptop,Juridique,Communication,HIGH,Windows Server 2022
AUTH000708,2026-03-09 10:45:42,AUTHENTICATION,VPN_CONNECT,LOW,U0352,D0140,10.22.82.223,Bordeaux,SUCCESS,,,,,Direction,Director,ACTIVE,NO,Bordeaux,PHF-VM-0140,VM,Communication,RH,CRITICAL,Windows 10
AUTH004248,2026-03-09 10:46:50,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0148,D0144,10.19.250.7,Paris,SUCCESS,,,,,Regions,Engineer,ACTIVE,NO,Marseille,PHF-LT-0144,Desktop,Direction,Regions,HIGH,macOS 14
AUTH003584,2026-03-09 10:48:50,AUTHENTICATION,MFA_CHALLENGE,LOW,U0049,D0013,10.14.249.121,Lyon,SUCCESS,,,,,Regions,Analyst,ACTIVE,NO,Lille,PHF-VM-0013,Desktop,Finance,,HIGH,Ubuntu 22.04
AUTH002847,2026-03-09 10:49:40,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0166,D0097,10.29.227.21,Nantes,FAILURE,,,,,Regions,Analyst,ACTIVE,NO,Nantes,PHF-VM-0097,Desktop,RH,Juridique,MEDIUM,macOS 14
AUTH002160,2026-03-09 10:52:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0189,D0188,10.3.231.60,Marseille,SUCCESS,,,,,RH,Analyst,ACTIVE,NO,Lille,PHF-VM-0188,Desktop,Direction,,MEDIUM,Ubuntu 22.04
AUTH004829,2026-03-09 11:00:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0190,D0158,100.173.53.210,Lagos,SUCCESS,,,,,IT,Manager,ACTIVE,YES,Toulouse,PHF-VM-0158,Desktop,Finance,Regions,LOW,Windows 11
AUTH000007,2026-03-09 11:01:00,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0211,D0102,10.31.185.212,Toulouse,SUCCESS,,,,,Direction,Assistant,ACTIVE,NO,Lyon,PHF-VM-0102,Mobile,Communication,Direction,CRITICAL,Windows Server 2019
AUTH002344,2026-03-09 11:04:58,AUTHENTICATION,LOGIN,MEDIUM,U0199,D0008,10.23.20.8,Bordeaux,SUCCESS,,,,,Finance,Analyst,ACTIVE,NO,Bordeaux,PHF-SRV-0008,Mobile,Finance,Communication,HIGH,Windows 11
AUTH004445,2026-03-09 11:05:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0039,D0094,10.2.128.56,Paris,SUCCESS,,,,,RH,Manager,ACTIVE,NO,Marseille,PHF-LT-0094,Desktop,RH,Juridique,HIGH,macOS 14
AUTH004237,2026-03-09 11:05:32,AUTHENTICATION,RDP_SESSION,LOW,U0173,D0173,10.37.7.80,Lille,SUCCESS,,,,,Juridique,Director,ACTIVE,NO,Lille,PHF-VM-0173,Laptop,Juridique,Direction,LOW,macOS 14
AUTH000570,2026-03-09 11:07:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0104,D0187,10.32.224.178,Marseille,SUCCESS,,,,,Direction,Engineer,ACTIVE,NO,Lille,PHF-SRV-0187,Desktop,Finance,IT,HIGH,Windows Server 2019
AUTH003477,2026-03-09 11:07:49,AUTHENTICATION,LOGOUT,LOW,U0313,D0055,10.42.122.190,Bordeaux,SUCCESS,,,,,Communication,Director,ACTIVE,NO,Paris,PHF-LT-0055,Server,Finance,Regions,HIGH,Windows Server 2022
AUTH002075,2026-03-09 11:09:05,AUTHENTICATION,RDP_SESSION,MEDIUM,U0145,D0059,10.14.238.73,Nantes,SUCCESS,,,,,Regions,Engineer,ACTIVE,YES,Lyon,PHF-WS-0059,Desktop,RH,Direction,,macOS 14
AUTH003646,2026-03-09 11:12:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0262,D0157,10.43.230.22,Toulouse,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Lille,PHF-WS-0157,Mobile,Direction,Communication,HIGH,macOS 14
EDR001016,2026-03-09 11:12:36,EDR,Unusual Network,HIGH,U0300,D0101,,,,inventory_scan.exe,Closed,FALSE_POSITIVE,,Communication,Manager,ACTIVE,NO,Lille,PHF-VM-0101,Server,Communication,Regions,LOW,Windows 10
EDR001107,2026-03-09 11:13:10,EDR,Suspicious Process,HIGH,U0368,D0046,,,,chrome.exe,Closed,,NOT_REVIEWED,Regions,Technician,ACTIVE,YES,Lille,PHF-VM-0046,Desktop,Communication,RH,LOW,Ubuntu 22.04
AUTH000478,2026-03-09 11:14:02,AUTHENTICATION,MFA_CHALLENGE,LOW,U0198,D0085,10.47.171.66,Lille,SUCCESS,,,,,Communication,Manager,ACTIVE,NO,Marseille,PHF-VM-0085,Laptop,RH,Regions,HIGH,Ubuntu 22.04
AUTH003778,2026-03-09 11:15:20,AUTHENTICATION,RDP_SESSION,MEDIUM,U0394,D0009,10.26.63.151,Bordeaux,SUCCESS,,,,,RH,Coordinator,ACTIVE,NO,Marseille,PHF-WS-0009,VM,Communication,Communication,LOW,Windows 10
AUTH004631,2026-03-09 11:15:56,AUTHENTICATION,LOGIN,MEDIUM,U0263,D0117,10.6.157.120,Nantes,SUCCESS,,,,,Juridique,Analyst,ACTIVE,NO,Lyon,PHF-WS-0117,Desktop,Finance,Finance,LOW,macOS 14
AUTH002825,2026-03-09 11:16:29,AUTHENTICATION,VPN_CONNECT,LOW,U0364,D0166,10.24.100.11,Toulouse,SUCCESS,,,,,Finance,Assistant,ACTIVE,NO,Lyon,PHF-SRV-0166,Mobile,Communication,Finance,CRITICAL,Windows Server 2019
AUTH003332,2026-03-09 11:17:42,AUTHENTICATION,RDP_SESSION,LOW,U0012,D0080,10.10.98.138,Lyon,SUCCESS,,,,,Finance,Coordinator,ACTIVE,NO,Marseille,PHF-WS-0080,Mobile,Finance,Communication,CRITICAL,macOS 14
AUTH002921,2026-03-09 11:17:57,AUTHENTICATION,LOGOUT,MEDIUM,U0363,D0182,10.18.160.107,Marseille,SUCCESS,,,,,RH,Analyst,ACTIVE,NO,Paris,PHF-WS-0182,Desktop,RH,Communication,HIGH,Windows 11
AUTH003724,2026-03-09 11:20:30,AUTHENTICATION,LOGOUT,MEDIUM,U0224,D0112,10.31.187.207,Paris,SUCCESS,,,,,Finance,Analyst,ACTIVE,NO,Bordeaux,PHF-VM-0112,VM,Juridique,Finance,CRITICAL,macOS 14
AUTH000119,2026-03-09 11:20:56,AUTHENTICATION,LOGOUT,LOW,U0148,D0066,10.0.124.236,Lyon,SUCCESS,,,,,Regions,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0066,Mobile,Juridique,RH,LOW,Windows 10
AUTH003984,2026-03-09 11:22:57,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0112,D0062,10.40.193.177,Toulouse,SUCCESS,,,,,Finance,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0062,Laptop,Finance,RH,HIGH,Windows Server 2022
AUTH004164,2026-03-09 11:24:00,AUTHENTICATION,RDP_SESSION,LOW,U0268,D0141,10.14.161.140,Lille,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Paris,PHF-SRV-0141,Desktop,Juridique,Regions,HIGH,Windows Server 2022
AUTH004814,2026-03-09 11:30:31,AUTHENTICATION,LOGIN,LOW,U0146,D9004,10.4.202.160,Nantes,SUCCESS,,,,UNKNOWN_DEVICE_REF,Finance,Assistant,ACTIVE,NO,Lyon,,,,,,
AUTH003077,2026-03-09 11:32:00,AUTHENTICATION,MFA_CHALLENGE,LOW,U0343,D0163,10.10.112.139,Paris,SUCCESS,,,,,RH,Engineer,ACTIVE,NO,Marseille,PHF-VM-0163,Desktop,RH,IT,,Ubuntu 22.04
AUTH003999,2026-03-09 11:33:31,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0347,D0200,10.38.46.162,Paris,SUCCESS,,,,,Finance,Assistant,ACTIVE,NO,Lille,PHF-SRV-0200,Desktop,Finance,Communication,CRITICAL,Ubuntu 22.04
AUTH000624,2026-03-09 11:34:16,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0008,D0107,10.50.120.3,Lille,SUCCESS,,,,,Regions,Technician,ACTIVE,NO,Lyon,PHF-SRV-0107,Mobile,Finance,Direction,,Windows Server 2022
AUTH004010,2026-03-09 11:35:00,AUTHENTICATION,VPN_CONNECT,LOW,U0035,D0181,10.30.251.219,Paris,SUCCESS,,,,,Juridique,Coordinator,ACTIVE,NO,Nantes,PHF-LT-0181,Desktop,Direction,IT,CRITICAL,Windows 10
AUTH000378,2026-03-09 11:41:00,AUTHENTICATION,PASSWORD_CHANGE,MEDIUM,U0006,D0063,10.11.57.213,Lyon,SUCCESS,,,,,Finance,Engineer,ACTIVE,NO,Bordeaux,PHF-WS-0063,Desktop,Regions,IT,CRITICAL,Windows 11
EDR000208,2026-03-09 11:46:08,EDR,PUP Detected,HIGH,U0149,D0001,,,,outlook.exe,In Progress,FALSE_POSITIVE,,Regions,Technician,ACTIVE,NO,Toulouse,PHF-WS-0001,Laptop,IT,Regions,CRITICAL,Windows Server 2019
AUTH002398,2026-03-09 11:49:00,AUTHENTICATION,VPN_CONNECT,MEDIUM,U0021,D0029,10.8.212.61,Toulouse,SUCCESS,,,,,RH,Engineer,ACTIVE,NO,Nantes,PHF-WS-0029,Server,Communication,IT,CRITICAL,Windows 11
AUTH001317,2026-03-09 11:52:26,AUTHENTICATION,VPN_CONNECT,LOW,U0031,D0003,10.11.120.81,Lille,SUCCESS,,,,,Direction,Manager,ACTIVE,NO,Marseille,PHF-SRV-0003,Server,IT,IT,CRITICAL,Windows Server 2022
AUTH003496,2026-03-09 12:01:00,AUTHENTICATION,LOGIN,LOW,U0202,D0032,10.27.34.78,Marseille,SUCCESS,,,,,Communication,Technician,ACTIVE,NO,Nantes,PHF-VM-0032,Desktop,IT,RH,HIGH,Windows 10
AUTH001242,2026-03-09 12:05:00,AUTHENTICATION,MFA_CHALLENGE,LOW,U0307,D0097,10.4.233.9,Bordeaux,SUCCESS,,,,,Communication,Engineer,ACTIVE,NO,Lille,PHF-VM-0097,Desktop,RH,Juridique,MEDIUM,macOS 14
AUTH000441,2026-03-09 12:06:00,AUTHENTICATION,LOGOUT,LOW,U0025,D0180,10.49.235.50,Nantes,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Marseille,PHF-WS-0180,Desktop,RH,Communication,,Windows 11
EDR000907,2026-03-09 12:06:00,EDR,PUP Detected,MEDIUM,U0323,D0042,,,,inventory_scan.exe,Open,FALSE_POSITIVE,,Juridique,Analyst,ACTIVE,NO,Lyon,PHF-VM-0042,Mobile,RH,Regions,HIGH,macOS 14
AUTH000262,2026-03-09 12:06:31,AUTHENTICATION,PASSWORD_CHANGE,LOW,U0225,D0159,10.46.5.69,Toulouse,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Bordeaux,PHF-LT-0159,VM,Finance,Communication,MEDIUM,macOS 14
AUTH002154,2026-03-09 12:09:35,AUTHENTICATION,LOGIN,LOW,U0054,D0079,10.16.162.101,Lyon,SUCCESS,,,,,Juridique,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0079,Mobile,Regions,RH,CRITICAL,Windows 10
AUTH002462,2026-03-09 12:09:59,AUTHENTICATION,RDP_SESSION,LOW,U0362,D0099,10.27.202.243,Marseille,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Paris,PHF-SRV-0099,VM,Juridique,RH,,Windows Server 2022
EDR000830,2026-03-09 12:10:04,EDR,Suspicious Process,MEDIUM,U0001,D0110,,,,inventory_scan.exe,Open,,NOT_REVIEWED,Communication,Analyst,ACTIVE,NO,Lille,PHF-LT-0110,VM,IT,RH,LOW,Windows Server 2019
EDR000474,2026-03-09 12:10:40,EDR,Unusual Network,MEDIUM,U0013,D0165,,,,antivirus_update.exe,In Progress,FALSE_POSITIVE,,Finance,Technician,ACTIVE,NO,Toulouse,PHF-WS-0165,Desktop,Communication,IT,,Windows 10
AUTH001174,2026-03-09 12:17:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0004,D0111,10.19.246.76,Lille,SUCCESS,,,,,IT,Coordinator,ACTIVE,NO,Nantes,PHF-SRV-0111,Laptop,RH,Regions,HIGH,Windows Server 2019
AUTH004187,2026-03-09 12:20:07,AUTHENTICATION,RDP_SESSION,LOW,U0006,D0105,10.49.11.217,Toulouse,SUCCESS,,,,,Finance,Engineer,ACTIVE,NO,Bordeaux,PHF-LT-0105,VM,IT,Regions,HIGH,Windows 11
EDR000392,2026-03-09 12:20:30,EDR,Suspicious Process,HIGH,U0347,D0052,,,,teams.exe,Closed,FALSE_POSITIVE,,Finance,Assistant,ACTIVE,NO,Lille,PHF-WS-0052,Mobile,Juridique,Direction,LOW,Windows 10
AUTH002632,2026-03-09 12:23:00,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0057,D0152,10.40.48.207,Lyon,SUCCESS,,,,,RH,Engineer,ACTIVE,NO,Lille,PHF-VM-0152,Desktop,Finance,IT,CRITICAL,Windows 11
EDR001827,2026-03-09 12:23:34,EDR,Suspicious Process,MEDIUM,U0321,D9004,,,,inventory_scan.exe,Open,NEEDS_INVESTIGATION,UNKNOWN_DEVICE_REF,Juridique,Analyst,ACTIVE,NO,Nantes,,,,,,
AUTH004738,2026-03-09 12:27:00,AUTHENTICATION,LOGIN,LOW,U9003,D0048,10.9.108.45,Bordeaux,SUCCESS,,,,UNKNOWN_USER_REF,,,,,,PHF-SRV-0048,VM,Finance,Finance,HIGH,macOS 14
AUTH000178,2026-03-09 12:30:57,AUTHENTICATION,MFA_CHALLENGE,LOW,U0031,D0010,10.22.96.12,Lyon,SUCCESS,,,,,Direction,Manager,ACTIVE,NO,Marseille,PHF-LT-0010,Server,Juridique,Finance,MEDIUM,Ubuntu 22.04
AUTH003705,2026-03-09 12:32:39,AUTHENTICATION,LOGOUT,LOW,U0171,D0001,10.18.166.101,Lyon,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Lyon,PHF-WS-0001,Laptop,IT,Regions,CRITICAL,Windows Server 2019
AUTH002745,2026-03-09 12:36:00,AUTHENTICATION,MFA_CHALLENGE,LOW,U0307,D0109,10.22.112.236,Lille,SUCCESS,,,,,Communication,Engineer,ACTIVE,NO,Lille,PHF-VM-0109,Desktop,IT,Juridique,MEDIUM,Windows Server 2019
AUTH003380,2026-03-09 12:38:00,AUTHENTICATION,LOGIN,MEDIUM,U0016,D0148,10.49.233.240,Nantes,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Lyon,PHF-LT-0148,Desktop,RH,Direction,CRITICAL,Windows Server 2022
AUTH004251,2026-03-09 12:39:06,AUTHENTICATION,RDP_SESSION,MEDIUM,U0387,D0151,10.36.185.192,Lyon,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Lyon,PHF-LT-0151,Mobile,Regions,Juridique,CRITICAL,Windows 11
AUTH004525,2026-03-09 12:45:00,AUTHENTICATION,PASSWORD_CHANGE,LOW,,D0135,10.28.134.150,Lille,SUCCESS,,,,MISSING_USER_ID,,,,,,PHF-SRV-0135,Server,Juridique,RH,LOW,Windows Server 2019
EDR000364,2026-03-09 12:53:16,EDR,Suspicious Process,HIGH,U0168,D0033,,,,inventory_scan.exe,Closed,FALSE_POSITIVE,,Regions,Assistant,ACTIVE,NO,Marseille,PHF-SRV-0033,VM,Juridique,Juridique,CRITICAL,Ubuntu 22.04
AUTH004634,2026-03-09 12:57:29,AUTHENTICATION,RDP_SESSION,LOW,U0151,D0190,10.33.26.27,Paris,SUCCESS,,,,,Juridique,Manager,ACTIVE,NO,Marseille,PHF-LT-0190,Laptop,Juridique,RH,CRITICAL,Windows Server 2022
AUTH000319,2026-03-09 13:00:00,AUTHENTICATION,RDP_SESSION,LOW,U0136,D0103,10.2.11.185,Marseille,SUCCESS,,,,,IT,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0103,Server,RH,Finance,CRITICAL,macOS 14
EDR000950,2026-03-09 13:02:41,EDR,Unusual Network,MEDIUM,U0363,D0044,,,,chrome.exe,Open,FALSE_POSITIVE,,RH,Analyst,ACTIVE,NO,Paris,PHF-VM-0044,Mobile,Communication,IT,LOW,macOS 14
AUTH002487,2026-03-09 13:09:07,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0103,D0115,10.29.34.164,Nantes,SUCCESS,,,,,Finance,Technician,ACTIVE,NO,Lille,PHF-LT-0115,Mobile,Finance,Communication,,Windows 11
AUTH000748,2026-03-09 13:11:38,AUTHENTICATION,RDP_SESSION,LOW,U0105,D0079,10.23.75.250,Lille,SUCCESS,,,,,Juridique,Engineer,ACTIVE,NO,Lille,PHF-LT-0079,Mobile,Regions,RH,CRITICAL,Windows 10
AUTH001223,2026-03-09 13:12:19,AUTHENTICATION,LOGOUT,LOW,U0204,D0053,10.28.5.103,Lille,SUCCESS,,,,,Regions,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0053,Server,Juridique,Regions,MEDIUM,Windows 11
AUTH000286,2026-03-09 13:13:11,AUTHENTICATION,LOGOUT,MEDIUM,U0183,D0018,10.27.22.187,Marseille,SUCCESS,,,,,Communication,Director,ACTIVE,NO,Marseille,PHF-SRV-0018,VM,Direction,IT,LOW,macOS 14
EDR000576,2026-03-09 13:15:46,EDR,PUP Detected,HIGH,U0052,D0146,,,,inventory_scan.exe,Closed,FALSE_POSITIVE,,IT,Director,INACTIVE,NO,Lille,PHF-VM-0146,Laptop,IT,Juridique,HIGH,Windows Server 2022
AUTH004466,2026-03-09 13:16:00,AUTHENTICATION,LOGIN,MEDIUM,U0269,D0015,10.2.104.27,Bordeaux,SUCCESS,,,,,IT,Analyst,ACTIVE,NO,Toulouse,PHF-WS-0015,Server,Communication,Finance,CRITICAL,Windows Server 2019
EDR001774,2026-03-09 13:20:12,EDR,Malware Signature,CRITICAL,U0249,D0107,,,,powershell_enc.exe,Closed,TRUE_POSITIVE,,IT,Engineer,ACTIVE,NO,Lille,PHF-SRV-0107,Mobile,Finance,Direction,,Windows Server 2022
AUTH002314,2026-03-09 13:21:19,AUTHENTICATION,LOGOUT,MEDIUM,U0357,D0066,10.47.219.225,Lyon,SUCCESS,,,,,Finance,Engineer,ACTIVE,NO,Paris,PHF-SRV-0066,Mobile,Juridique,RH,LOW,Windows 10
AUTH000711,2026-03-09 13:23:24,AUTHENTICATION,RDP_SESSION,LOW,U0216,D0093,10.47.99.91,Lyon,SUCCESS,,,,,RH,Manager,ACTIVE,NO,Bordeaux,PHF-LT-0093,Server,Finance,Finance,LOW,Windows Server 2019
AUTH001298,2026-03-09 13:25:12,AUTHENTICATION,LOGOUT,MEDIUM,U0082,D0188,10.10.23.144,Bordeaux,SUCCESS,,,,,Juridique,Analyst,ACTIVE,NO,Lille,PHF-VM-0188,Desktop,Direction,,MEDIUM,Ubuntu 22.04
AUTH002605,2026-03-09 13:28:06,AUTHENTICATION,MFA_CHALLENGE,MEDIUM,U0319,D0151,10.10.158.106,Toulouse,SUCCESS,,,,,RH,Coordinator,ACTIVE,NO,Lille,PHF-LT-0151,Mobile,Regions,Juridique,CRITICAL,Windows 11
