alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision,timestamp_raw,timestamp_format_raw,severity_raw,quality_flags
EDR000552,2026-03-02 15:22:17,D0196,U0081,PUP Detected,teams.exe,LOW,Open,FALSE_POSITIVE,2026-03-02 15:22:17,iso_space,low,
EDR000133,2026-03-04 10:05:57,D0061,U0013,PUP Detected,python.exe,HIGH,Open,,2026-03-04T10:05:57Z,iso_z,High,MISSING_ANALYST_DECISION
EDR001724,2026-03-11 09:28:04,D0042,U0238,Credential Access,teams.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-11 09:28:04,iso_space,high,
EDR000851,2026-03-05 17:55:16,D0011,U0355,Unusual Network,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-05T17:55:16Z,iso_z,HIGH,
EDR001712,2026-03-20 14:33:57,D0151,U0019,Credential Access,antivirus_update.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-20T14:33:57Z,iso_z,CRITICAL,
EDR001554,2026-03-11 18:39:00,D0183,U0117,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 18:39:00,iso_space,HIGH,
EDR001220,2026-03-11 01:57:00,D0159,U0233,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 01:57:00,iso_space,HIGH,
EDR001136,2026-03-19 11:41:56,D0180,U0171,PUP Detected,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-19 11:41:56,iso_space,low,
EDR001491,2026-03-11 15:30:00,D0199,U0078,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 15:30:00,iso_space,HIGH,
EDR000143,2026-03-13 16:05:23,D0109,U0015,Suspicious Process,teams.exe,LOW,Open,FALSE_POSITIVE,2026-03-13 16:05:23,iso_space,LOW,
EDR000973,2026-03-10 18:36:46,D0004,U0085,Unusual Network,teams.exe,LOW,In Progress,,2026-03-10 18:36:46,iso_space,Low,MISSING_ANALYST_DECISION
EDR001225,2026-03-11 02:12:00,D0149,U0298,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 02:12:00,iso_space,high,
EDR000452,2026-03-08 10:39:13,D0193,U0038,PUP Detected,teams.exe,MEDIUM,Open,,2026-03-08 10:39:13,iso_space,Medium,MISSING_ANALYST_DECISION
EDR000110,2026-03-13 15:03:35,D0016,U0103,PUP Detected,antivirus_update.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-13 15:03:35,iso_space,HIGH,
EDR001192,2026-03-11 00:33:00,D0143,U0029,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 00:33:00,iso_space,high,
EDR000448,2026-03-17 17:56:02,D0145,U0018,Unusual Network,python.exe,LOW,Closed,FALSE_POSITIVE,2026-03-17 17:56:02,iso_space,LOW,
EDR001442,2026-03-11 13:03:00,D0134,U0129,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 13:03:00,iso_space,high,
EDR001291,2026-03-11 05:30:00,D0200,U0291,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 05:30:00,iso_space,high,
EDR001159,2026-03-04 14:58:45,D0014,U0299,Unusual Network,teams.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-04 14:58:45,iso_space,HIGH,
EDR001336,2026-03-11 07:45:00,D0012,U0390,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 07:45:00,iso_space,HIGH,
EDR001024,2026-03-15 17:18:41,D0192,U0346,Suspicious Process,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-15T17:18:41Z,iso_z,LOW,
EDR000255,2026-03-11 09:09:46,D0105,U0036,Suspicious Process,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 09:09:46,iso_space,HIGH,
EDR001630,2026-03-05 09:13:43,D0138,U0347,Persistence Attempt,cryptolock.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-05 09:13:43,iso_space,High,
EDR000651,2026-03-22 18:44:24,D0061,U0221,PUP Detected,teams.exe,HIGH,Closed,,2026-03-22 18:44:24,iso_space,HIGH,MISSING_ANALYST_DECISION
EDR000565,2026-03-08 19:16:37,D0099,U0071,Unusual Network,inventory_scan.exe,LOW,Open,FALSE_POSITIVE,2026-03-08 19:16:37,iso_space,low,
EDR001440,2026-03-11 12:57:00,D0095,U0307,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 12:57:00,iso_space,High,MISSING_ANALYST_DECISION
EDR000943,2026-03-09 16:19:19,D0031,U0340,PUP Detected,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-09T16:19:19Z,iso_z,Medium,
EDR001332,2026-03-11 07:33:00,D0197,U0311,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 07:33:00,iso_space,high,
EDR000422,2026-03-15 15:36:47,D0193,U0343,PUP Detected,python.exe,LOW,Open,FALSE_POSITIVE,2026-03-15T15:36:47Z,iso_z,Low,
EDR000785,2026-03-14 18:51:00,D0067,U0052,PUP Detected,inventory_scan.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-14 18:51:00,iso_space,medium,
EDR001366,2026-03-11 09:15:00,D0079,U0184,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 09:15:00,iso_space,high,
EDR000086,2026-03-06 10:05:52,D0027,U0158,PUP Detected,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-06 10:05:52,iso_space,low,
EDR000748,2026-03-13 08:41:21,D0032,U0098,Unusual Network,teams.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-13 08:41:21,iso_space,Medium,
EDR001454,2026-03-11 13:39:00,D0078,U0126,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 13:39:00,iso_space,high,MISSING_ANALYST_DECISION
EDR000881,2026-03-08 18:37:55,D0075,U0168,Unusual Network,inventory_scan.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-08T18:37:55Z,iso_z,medium,
EDR001394,2026-03-11 10:39:00,D0095,U0370,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 10:39:00,iso_space,High,
EDR000746,2026-03-08 09:42:22,D0069,U0166,Suspicious Process,teams.exe,LOW,Open,,2026-03-08 09:42:22,iso_space,Low,MISSING_ANALYST_DECISION
EDR001102,2026-03-16 17:21:08,D0198,U0081,Unusual Network,sccm_client.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-16 17:21:08,iso_space,medium,
EDR000657,2026-03-19 17:51:30,D0085,U0370,PUP Detected,python.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-19 17:51:30,iso_space,Medium,
EDR000096,2026-03-03 16:49:01,D0144,U0058,Unusual Network,outlook.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-03 16:49:01,iso_space,Medium,
EDR000807,2026-03-04 11:37:16,D0034,U0385,PUP Detected,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-04 11:37:16,iso_space,LOW,
EDR001496,2026-03-11 15:45:00,D0075,U0175,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 15:45:00,iso_space,HIGH,MISSING_ANALYST_DECISION
EDR001798,2026-03-12 03:36:00,D0003,U0007,PowerShell Abuse,mimikatz.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-12 03:36:00,iso_space,critical,
EDR001521,2026-03-11 17:00:00,D0097,U0366,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 17:00:00,iso_space,High,MISSING_ANALYST_DECISION
EDR000146,2026-03-18 12:30:37,D0186,U0320,Unusual Network,antivirus_update.exe,LOW,Open,FALSE_POSITIVE,2026-03-18 12:30:37,iso_space,Low,
EDR000424,2026-03-14 18:11:28,D0026,U0076,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,,2026-03-14 18:11:28,iso_space,medium,MISSING_ANALYST_DECISION
EDR001271,2026-03-11 04:30:00,D0173,U0349,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 04:30:00,iso_space,HIGH,
EDR000477,2026-03-16 16:06:12,D0077,U0239,Unusual Network,teams.exe,LOW,In Progress,,2026-03-16T16:06:12Z,iso_z,Low,MISSING_ANALYST_DECISION
EDR000351,2026-03-08 11:59:20,D0168,U0261,Suspicious Process,inventory_scan.exe,HIGH,Closed,,2026-03-08T11:59:20Z,iso_z,high,MISSING_ANALYST_DECISION
EDR000731,2026-03-03 16:44:43,D0019,U0307,Suspicious Process,python.exe,LOW,Closed,FALSE_POSITIVE,2026-03-03T16:44:43Z,iso_z,low,
EDR000301,2026-03-22 19:09:33,D0160,U0285,Unusual Network,teams.exe,LOW,Closed,FALSE_POSITIVE,2026-03-22 19:09:33,iso_space,Low,
EDR001447,2026-03-11 13:18:00,D0162,U0078,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 13:18:00,iso_space,HIGH,
EDR000602,2026-03-13 10:07:57,D0053,U0392,Unusual Network,chrome.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-13 10:07:57,iso_space,Medium,
EDR001243,2026-03-11 03:06:00,D0110,U0347,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 03:06:00,iso_space,HIGH,
EDR000202,2026-03-10 16:10:20,D0159,U0352,Suspicious Process,inventory_scan.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-10 16:10:20,iso_space,medium,
EDR001743,2026-03-22 12:19:11,D0198,U0144,Persistence Attempt,cryptolock.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-22 12:19:11,iso_space,CRITICAL,
EDR000181,2026-03-02 08:35:28,D0059,U0112,Suspicious Process,python.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-02 08:35:28,iso_space,HIGH,
EDR000423,2026-03-22 11:04:07,D0004,U0161,PUP Detected,antivirus_update.exe,LOW,Closed,FALSE_POSITIVE,2026-03-22T11:04:07Z,iso_z,Low,
EDR000183,2026-03-09 19:14:24,D0126,U0366,PUP Detected,python.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-09 19:14:24,iso_space,High,
EDR001333,2026-03-11 07:36:00,D0113,U0236,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 07:36:00,iso_space,high,
EDR001375,2026-03-11 09:42:00,D0051,U0228,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 09:42:00,iso_space,high,
EDR000366,2026-03-17 10:45:54,D0094,U0111,PUP Detected,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-17 10:45:54,iso_space,LOW,
EDR001241,2026-03-11 03:00:00,D0160,U0116,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T03:00:00Z,iso_z,high,
EDR001777,2026-03-12 02:33:00,D0003,U0007,PowerShell Abuse,mimikatz.exe,HIGH,Open,TRUE_POSITIVE,2026-03-12T02:33:00Z,iso_z,high,
EDR001640,2026-03-14 11:40:59,D0190,U0240,Credential Access,antivirus_update.exe,CRITICAL,In Progress,,2026-03-14T11:40:59Z,iso_z,critical,MISSING_ANALYST_DECISION
EDR001379,2026-03-11 09:54:00,D0097,U0206,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T09:54:00Z,iso_z,High,
EDR001823,2026-03-17 03:45:00,D0011,U0113,Ransomware Behaviour,psexec.exe,CRITICAL,Open,TRUE_POSITIVE,2026-03-17 03:45:00,iso_space,critical,
EDR000170,2026-03-19 12:11:49,D0029,U0230,Unusual Network,teams.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-19 12:11:49,iso_space,High,
EDR000236,2026-03-20 10:36:03,D0089,U0167,Suspicious Process,chrome.exe,HIGH,Open,FALSE_POSITIVE,2026-03-20 10:36:03,iso_space,High,
EDR000498,2026-03-15 14:16:31,D0067,U0017,Suspicious Process,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-15 14:16:31,iso_space,low,
EDR001509,2026-03-11 16:24:00,D0120,U0180,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 16:24:00,iso_space,High,MISSING_ANALYST_DECISION
EDR000267,2026-03-14 16:09:28,D0005,U0093,Suspicious Process,python.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-14 16:09:28,iso_space,HIGH,
EDR001267,2026-03-11 04:18:00,D0115,U0233,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 04:18:00,iso_space,high,MISSING_ANALYST_DECISION
EDR001407,2026-03-11 11:18:00,D0019,U0234,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11T11:18:00Z,iso_z,High,MISSING_ANALYST_DECISION
EDR000345,2026-03-19 19:53:08,D0135,U0053,PUP Detected,sccm_client.exe,LOW,Open,FALSE_POSITIVE,2026-03-19T19:53:08Z,iso_z,Low,
EDR001641,2026-03-17 12:32:05,D0143,U0077,Credential Access,python.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION,2026-03-17 12:32:05,iso_space,critical,
EDR001456,2026-03-11 13:45:00,D0036,U0286,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 13:45:00,iso_space,High,
EDR001342,2026-03-11 08:03:00,D0078,U0293,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 08:03:00,iso_space,High,
EDR001610,2026-03-15 09:03:00,D0071,U0240,PUP Detected,powershell_enc.exe,MEDIUM,In Progress,,2026-03-15 09:03:00,iso_space,MEDIUM,MISSING_ANALYST_DECISION
EDR001834,2026-03-22 11:23:01,D9008,U0258,Credential Access,powershell_enc.exe,CRITICAL,Closed,FALSE_POSITIVE,2026-03-22 11:23:01,iso_space,CRITICAL,UNKNOWN_DEVICE_REF
EDR001288,2026-03-11 05:21:00,D0160,U0386,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T05:21:00Z,iso_z,HIGH,
EDR000637,2026-03-20 19:21:34,D0106,U0384,Unusual Network,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-20T19:21:34Z,iso_z,medium,
EDR001608,2026-03-03 19:13:55,D0108,U0394,Ransomware Behaviour,python.exe,CRITICAL,In Progress,,2026-03-03 19:13:55,iso_space,Critical,MISSING_ANALYST_DECISION
EDR000636,2026-03-06 09:33:04,D0090,U0262,PUP Detected,python.exe,MEDIUM,Open,,2026-03-06 09:33:04,iso_space,MEDIUM,MISSING_ANALYST_DECISION
EDR001309,2026-03-11 06:24:00,D0043,U0330,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T06:24:00Z,iso_z,HIGH,
EDR001620,2026-03-19 08:32:09,D0172,U0337,Malware Signature,sccm_client.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-19 08:32:09,iso_space,High,
EDR000530,2026-03-18 17:44:01,D0084,U0263,Suspicious Process,python.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-18 17:44:01,iso_space,HIGH,
EDR001018,2026-03-21 15:58:19,D0111,U0328,Unusual Network,outlook.exe,HIGH,Open,,2026-03-21T15:58:19Z,iso_z,high,MISSING_ANALYST_DECISION
EDR000176,2026-03-11 08:47:51,D0154,U0255,PUP Detected,teams.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-11 08:47:51,iso_space,Medium,
EDR000506,2026-03-06 09:18:12,D0123,U0004,PUP Detected,sccm_client.exe,LOW,Closed,FALSE_POSITIVE,2026-03-06 09:18:12,iso_space,Low,
EDR001649,2026-03-20 14:35:08,D0148,U0308,PowerShell Abuse,inventory_scan.exe,CRITICAL,Open,,2026-03-20 14:35:08,iso_space,CRITICAL,MISSING_ANALYST_DECISION
EDR000948,2026-03-08 12:25:29,D0121,U0294,PUP Detected,chrome.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-08 12:25:29,iso_space,Medium,
EDR001126,2026-03-03 09:33:35,D0142,U0196,Suspicious Process,inventory_scan.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-03T09:33:35Z,iso_z,medium,
EDR000620,2026-03-07 18:59:32,D0103,U0070,PUP Detected,antivirus_update.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-07T18:59:32Z,iso_z,Medium,
EDR001109,2026-03-10 10:14:58,D0069,U0223,Suspicious Process,sccm_client.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-10 10:14:58,iso_space,Medium,
EDR001854,2026-03-21 12:45:50,D9002,U0159,Malware Signature,mimikatz.exe,CRITICAL,Closed,FALSE_POSITIVE,2026-03-21 12:45:50,iso_space,CRITICAL,UNKNOWN_DEVICE_REF
EDR000718,2026-03-21 19:22:11,D0189,U0054,PUP Detected,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-21T19:22:11Z,iso_z,medium,
EDR000599,2026-03-17 09:57:11,D0142,U0305,Suspicious Process,chrome.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-17 09:57:11,iso_space,medium,
EDR000399,2026-03-07 16:59:17,D0163,U0148,Suspicious Process,inventory_scan.exe,LOW,Open,FALSE_POSITIVE,2026-03-07 16:59:17,iso_space,low,
EDR001685,2026-03-18 16:07:40,D0126,U0353,Malware Signature,mimikatz.exe,LOW,In Progress,NEEDS_INVESTIGATION,2026-03-18T16:07:40Z,iso_z,Low,
EDR001408,2026-03-11 11:21:00,D0109,U0019,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 11:21:00,iso_space,High,
EDR000922,2026-03-08 19:05:40,D0002,U0067,Unusual Network,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-08 19:05:40,iso_space,low,
EDR000290,2026-03-19 10:19:30,D0053,U0035,Suspicious Process,python.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-19 10:19:30,iso_space,high,
EDR000585,2026-03-03 12:27:35,D0017,U0338,Unusual Network,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-03 12:27:35,iso_space,low,
EDR001093,2026-03-19 14:30:12,D0075,U0063,PUP Detected,antivirus_update.exe,MEDIUM,Open,,2026-03-19 14:30:12,iso_space,Medium,MISSING_ANALYST_DECISION
EDR001549,2026-03-11 18:24:00,D0015,U0156,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 18:24:00,iso_space,high,
EDR000689,2026-03-08 08:47:05,D0067,U0312,PUP Detected,outlook.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-08 08:47:05,iso_space,low,
EDR000950,2026-03-09 13:02:41,D0044,U0363,Unusual Network,chrome.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-09T13:02:41Z,iso_z,MEDIUM,
EDR001613,2026-03-22 14:26:30,D0078,U0268,Ransomware Behaviour,chrome.exe,LOW,Open,NEEDS_INVESTIGATION,2026-03-22 14:26:30,iso_space,LOW,
EDR000464,2026-03-10 08:37:44,D0167,U0258,Unusual Network,antivirus_update.exe,LOW,Closed,FALSE_POSITIVE,2026-03-10 08:37:44,iso_space,Low,
EDR001802,2026-03-12 03:48:00,D0003,U0007,Credential Access,powershell_enc.exe,HIGH,In Progress,TRUE_POSITIVE,2026-03-12 03:48:00,iso_space,high,
EDR001817,2026-03-12 04:33:00,D0003,U0007,Credential Access,psexec.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION,2026-03-12T04:33:00Z,iso_z,critical,
EDR001605,2026-03-21 16:06:19,D0062,U0015,PUP Detected,mimikatz.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-21 16:06:19,iso_space,high,
EDR001180,2026-03-09 13:28:08,D0107,U0257,PUP Detected,chrome.exe,HIGH,Closed,,2026-03-09 13:28:08,iso_space,High,MISSING_ANALYST_DECISION
EDR000735,2026-03-15 14:53:41,D0121,U0105,Unusual Network,python.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-15 14:53:41,iso_space,Medium,
EDR000762,2026-03-16 10:13:53,D0105,U0391,Unusual Network,antivirus_update.exe,LOW,Open,FALSE_POSITIVE,2026-03-16 10:13:53,iso_space,LOW,
EDR000645,2026-03-20 19:49:47,D0077,U0311,Suspicious Process,python.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-20 19:49:47,iso_space,HIGH,
EDR000319,2026-03-06 15:08:01,D0122,U0019,Suspicious Process,inventory_scan.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-06T15:08:01Z,iso_z,MEDIUM,
EDR000729,2026-03-19 16:49:49,D0103,U0108,Unusual Network,chrome.exe,HIGH,In Progress,,2026-03-19 16:49:49,iso_space,high,MISSING_ANALYST_DECISION
EDR001694,2026-03-19 09:13:45,D0028,U0147,PUP Detected,psexec.exe,LOW,In Progress,NEEDS_INVESTIGATION,2026-03-19 09:13:45,iso_space,Low,
EDR000212,2026-03-20 11:15:12,D0062,U0047,Unusual Network,outlook.exe,LOW,Closed,FALSE_POSITIVE,2026-03-20T11:15:12Z,iso_z,Low,
EDR001430,2026-03-11 12:27:00,D0015,U0292,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11 12:27:00,iso_space,High,MISSING_ANALYST_DECISION
EDR000022,2026-03-21 14:41:43,D0188,U0355,PUP Detected,inventory_scan.exe,LOW,Closed,FALSE_POSITIVE,2026-03-21 14:41:43,iso_space,Low,
EDR000899,2026-03-21 19:31:59,D0083,U0387,Suspicious Process,chrome.exe,MEDIUM,Open,,2026-03-21 19:31:59,iso_space,Medium,MISSING_ANALYST_DECISION
EDR001589,2026-03-14 12:23:46,D0051,U0024,Malware Signature,inventory_scan.exe,HIGH,In Progress,NEEDS_INVESTIGATION,2026-03-14 12:23:46,iso_space,HIGH,
EDR000259,2026-03-04 08:38:53,D0029,U0350,Unusual Network,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-04 08:38:53,iso_space,medium,
EDR001037,2026-03-13 12:42:20,D0005,U0344,Suspicious Process,outlook.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-13 12:42:20,iso_space,high,
EDR001322,2026-03-11 07:03:00,D0014,U0337,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 07:03:00,iso_space,High,
EDR001090,2026-03-07 16:29:12,D0128,U0383,Suspicious Process,inventory_scan.exe,LOW,Open,FALSE_POSITIVE,2026-03-07 16:29:12,iso_space,low,
EDR001108,2026-03-14 12:24:22,D0099,U0351,Suspicious Process,python.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-14T12:24:22Z,iso_z,Medium,
EDR000672,2026-03-21 13:25:08,D0099,U0049,PUP Detected,sccm_client.exe,MEDIUM,Closed,FALSE_POSITIVE,2026-03-21 13:25:08,iso_space,Medium,
EDR001466,2026-03-11 14:15:00,D0137,U0044,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 14:15:00,iso_space,HIGH,
EDR000888,2026-03-02 14:01:08,D0003,U0149,Suspicious Process,chrome.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-02T14:01:08Z,iso_z,LOW,
EDR001011,2026-03-02 18:31:57,D0011,U0387,PUP Detected,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-02 18:31:57,iso_space,Low,
EDR000076,2026-03-22 18:07:12,D0007,U0187,Suspicious Process,python.exe,HIGH,Open,FALSE_POSITIVE,2026-03-22 18:07:12,iso_space,high,
EDR001749,2026-03-05 11:35:10,D0028,U0139,Malware Signature,rundll32.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-05 11:35:10,iso_space,Critical,
EDR001530,2026-03-11 17:27:00,D0060,U0328,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11 17:27:00,iso_space,High,
EDR001321,2026-03-11 07:00:00,D0016,U0207,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-11T07:00:00Z,iso_z,high,
EDR000095,2026-03-19 19:52:27,D0055,U0211,PUP Detected,antivirus_update.exe,LOW,Closed,FALSE_POSITIVE,2026-03-19 19:52:27,iso_space,low,
EDR001057,2026-03-08 10:20:07,D0124,U0190,PUP Detected,sccm_client.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-08 10:20:07,iso_space,Medium,
EDR000910,2026-03-21 18:26:23,D0159,U0271,Suspicious Process,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE,2026-03-21 18:26:23,iso_space,HIGH,
EDR001146,2026-03-17 13:16:35,D0039,U0365,Unusual Network,chrome.exe,LOW,Open,FALSE_POSITIVE,2026-03-17 13:16:35,iso_space,low,
EDR001076,2026-03-07 17:41:17,D0029,U0026,Suspicious Process,chrome.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-07T17:41:17Z,iso_z,High,
EDR000526,2026-03-20 13:41:50,D0166,U0130,Suspicious Process,sccm_client.exe,MEDIUM,Closed,,2026-03-20 13:41:50,iso_space,MEDIUM,MISSING_ANALYST_DECISION
EDR000189,2026-03-13 12:36:38,D0127,U0338,Unusual Network,outlook.exe,MEDIUM,Open,FALSE_POSITIVE,2026-03-13 12:36:38,iso_space,medium,
EDR000875,2026-03-16 15:26:25,D0083,U0047,Unusual Network,chrome.exe,LOW,In Progress,FALSE_POSITIVE,2026-03-16 15:26:25,iso_space,low,
EDR000077,2026-03-04 08:53:16,D0101,U0108,Unusual Network,teams.exe,MEDIUM,In Progress,FALSE_POSITIVE,2026-03-04 08:53:16,iso_space,Medium,
EDR001847,2026-03-15 12:52:34,D9003,U0270,Unusual Network,teams.exe,MEDIUM,Open,,2026-03-15T12:52:34Z,iso_z,Medium,MISSING_ANALYST_DECISION;UNKNOWN_DEVICE_REF
EDR001255,2026-03-11 03:42:00,D0153,U0120,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11T03:42:00Z,iso_z,HIGH,MISSING_ANALYST_DECISION
EDR001389,2026-03-11 10:24:00,D0143,U0068,Suspicious Process,backup_agent.exe,HIGH,Closed,,2026-03-11T10:24:00Z,iso_z,High,MISSING_ANALYST_DECISION
EDR001686,2026-03-03 15:27:27,D0151,U0255,PowerShell Abuse,sccm_client.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-03 15:27:27,iso_space,critical,
EDR001729,2026-03-19 18:46:01,D0038,U0329,PowerShell Abuse,psexec.exe,CRITICAL,In Progress,,2026-03-19 18:46:01,iso_space,CRITICAL,MISSING_ANALYST_DECISION
EDR001754,2026-03-08 10:24:36,D0079,U0014,Credential Access,mimikatz.exe,CRITICAL,Closed,TRUE_POSITIVE,2026-03-08 10:24:36,iso_space,Critical,
EDR001784,2026-03-12 02:54:00,D0003,U0007,Credential Access,cryptolock.exe,HIGH,Open,NEEDS_INVESTIGATION,2026-03-12 02:54:00,iso_space,high,
EDR000482,2026-03-05 09:26:07,D0042,U0194,Unusual Network,outlook.exe,HIGH,Closed,FALSE_POSITIVE,2026-03-05T09:26:07Z,iso_z,High,
EDR001785,2026-03-12 02:57:00,D0003,U0007,Persistence Attempt,powershell_enc.exe,CRITICAL,Open,NEEDS_INVESTIGATION,2026-03-12 02:57:00,iso_space,critical,
EDR000019,2026-03-05 15:22:34,D0047,U0215,PUP Detected,antivirus_update.exe,LOW,Open,FALSE_POSITIVE,2026-03-05T15:22:34Z,iso_z,Low,
